bootstrap_id,mae,rmse,r2,mape_pct
124,3.159658259768552,4.175489860447769,0.07531055219509719,13.208433734179403
125,3.8568191544294477,5.042715271385293,0.10707761707264662,15.078558753913649
126,3.2716908086466914,4.456662831140722,0.1185391895506469,12.595544260864633
127,3.0390087535014,4.122956949260179,0.2047196264396195,12.652184539953767
128,3.0838756967433443,4.362767739082109,0.0475301436724378,11.42007648304088
129,4.099611174772938,5.473021570470627,0.16572018628774088,15.970976089912076
130,2.648801728772316,3.531814563431658,-0.006323784751270489,11.402071255782833
131,3.4308811858076567,4.637269022003046,0.21780531878518516,13.363461843591976
132,3.4521020605211774,4.677252280998288,0.30933328685493067,13.923574061133213
133,2.897263432645784,3.6779660543299664,0.08876440492367033,11.997079511091604
134,3.5969632211470435,4.713230481704288,0.11864604938194068,13.967708941140689
135,2.528141704156409,3.0876027179379135,-0.13942140908324396,11.132968178374213
136,3.414593356534534,4.061155247089256,-0.39329780208641063,14.457173287108487
137,3.398383983391335,4.6172975456787855,-0.029459847071137135,13.615916615185178
138,3.7113641704156386,4.800972195584243,-0.007259294988302578,14.86987543382002
139,3.6170186352318714,4.496750779184718,0.04777548838871959,14.015329121740027
140,3.1935954821322468,4.197144334883797,0.1586465139468144,13.384575685425478
141,3.639064202953908,4.758069658939841,-0.1850100191305608,15.327565084372912
142,2.7137627995642686,3.5510083149376586,0.5202012105925944,10.144962484891945
143,4.867040796621679,6.218883720927356,-0.03499719957829561,18.80680586032283
144,3.016070530232293,4.1497002599480695,0.10513220238213017,12.147140572324027
145,3.7949149371869955,4.637759531859578,0.11062745010159714,15.999165695574602
146,3.0201489898989884,4.33322292878457,0.06941028858181164,11.61533348150877
147,3.7155590675664185,5.129228577982725,0.11991238849422492,14.558091151691471
148,4.0544318535495005,5.359432864073879,0.07294329949634237,15.3174306305267
149,4.058554165605634,5.191951830306355,0.09096976189311368,15.564619987324004
150,3.326212948815888,4.211580482161474,-0.10002393467426707,13.462822452307597
151,2.8962650949268585,3.3069657741000507,0.4462288246740579,12.815210164440197
152,3.681106792717084,5.020675512616937,0.19149016150889286,13.843323729175008
153,3.0563041656056362,4.189589128394532,0.2511488202367703,12.469798836959027
154,2.750543251138839,3.869059493493317,0.18222757445278948,11.0845721358558
155,4.232181506946211,5.103636162626473,-0.03202803691464862,16.307905894031713
156,3.3449051615595726,4.834005047802988,-0.08086392250822616,12.049984880743992
157,3.211380365277423,4.684419861234053,0.035767804911410406,12.50825931392907
158,2.6521703979571614,3.2743378569736517,-0.16264628445235396,11.36907264957782
159,2.882248015873014,4.007670625093431,0.4089199682236817,11.14716270470296
160,2.927692796310442,3.7110015584424096,0.1982326930309798,11.766883458857409
161,2.6505160038762963,3.815685962046105,0.30428509336703047,9.977273488582911
162,3.271046296296299,4.273451215510315,0.3308191518702721,13.541878637864944
163,3.6374956533118272,4.566683149295949,-0.04598714872828391,14.96500536156181
164,2.5565179490988306,3.0950582570489686,0.4374227915874207,12.239158723049698
165,3.8920292915145844,5.111626726170414,-0.09576670860079162,14.42675404984349
166,2.958821944939591,3.73510654657545,0.18139281372026683,12.170136779567091
167,3.211052443199501,4.447188977930172,0.16010513151354877,12.223954187466056
168,2.5553306100217847,3.566249345005919,0.21517304458907016,9.909606188593672
